n,noise_type,coef_type,rep,seed,miae,rmise,beta_mae,beta_rmse,err_mae,err_rmse
2000,heavy_tailed,bump,1,124,0.08211680090652106,0.10318744446161646,0.027344173807047678,0.031335385986675214,0.6296546690095228,0.8078551702255795
2000,heavy_tailed,bump,2,125,0.07968138745429365,0.10005560439756797,0.051101677566201875,0.0520956984304283,0.6128177967167581,0.7894054708445678
2000,heavy_tailed,bump,3,126,0.08639340585770203,0.1088197435059877,0.043435744974394064,0.04435670122018688,0.6325302442133793,0.7958474632039167
2000,heavy_tailed,bump,4,127,0.08194797440622749,0.10397427284803251,0.06275676602944119,0.08427451263098625,0.5937235952909936,0.773174647974399
2000,heavy_tailed,bump,5,128,0.07459904260249119,0.09426575868331756,0.03884335365332148,0.0524658509420528,0.6007306773151361,0.7645455066360592
2000,heavy_tailed,bump,6,129,0.08026786496657433,0.1013277400455527,0.03713994371668777,0.044682311977412306,0.612617363849271,0.7553770003657875
2000,heavy_tailed,bump,7,130,0.0770410054907542,0.09618479909604166,0.01097044312460016,0.015352806137376133,0.6327095674510085,0.8263515500997589
2000,heavy_tailed,bump,8,131,0.08125694726844138,0.1017343582354338,0.049574109396667565,0.06902926590071888,0.5761443071823151,0.7570715296747647
2000,heavy_tailed,bump,9,132,0.08644874364805867,0.10859665829930133,0.014707562228108428,0.014767812263278777,0.6823886656230986,0.8485890965369164
2000,heavy_tailed,bump,10,133,0.07836530835892999,0.09917246150479647,0.02097082367914771,0.023293621834454218,0.6431057984272432,0.9018156075182435
2000,heavy_tailed,bump,11,134,0.08065830869421536,0.10101891692314344,0.021318710212286762,0.030045450055679407,0.574787501398475,0.7218987106848004
2000,heavy_tailed,bump,12,135,0.07956238144585703,0.10067182640456313,0.02301937589579517,0.029864788673857508,0.6560215686523171,0.8425622675669344
