n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,bandwidth_input,bandwidth_method,best_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_abs_error,rho_abs_error,Sigma_fro_error
2000,quadratic,22,145,1,,123.73263824998867,0.13,fixed,0.13,1.0,0.3,0.031420819447924436,0.03961594597800763,0.008618446548882774,0.008988359854636866,0.029528088483042777,0.03693380470623431,0.009258263950566725,0.00974636773952681,0.02421551915049125,0.02843777646045509,0.06020560316175256
2000,quadratic,23,146,1,,123.55059150001034,0.13,fixed,0.13,1.0,0.3,0.029515297527464627,0.039351453019734625,0.03670706970693072,0.03828297714674721,0.028325122879042243,0.03738179403850438,0.03620062943826419,0.03776631117368913,0.023623976170282557,0.03619910186170339,0.06868031556209189
2000,quadratic,24,147,1,,116.49266724998597,0.13,fixed,0.13,1.0,0.3,0.03210845459345555,0.042289050001795184,0.021708727791619697,0.024256564999324978,0.030516912579521945,0.041086766428789855,0.02171059778623019,0.024085224308865266,0.049968582177121745,0.0238635448323678,0.08849025085203376
2000,quadratic,25,148,1,,116.67791870806832,0.13,fixed,0.13,1.0,0.3,0.031562565029638744,0.04195617724600965,0.03384430285330087,0.03387843296662561,0.028870182577961805,0.03878392602057921,0.0337212725568381,0.03377665262846136,0.0023957267141386795,0.008087330239764323,0.01093167816936682
2000,quadratic,26,149,1,,117.38285129202995,0.13,fixed,0.13,1.0,0.3,0.030255135479608876,0.04017948712243727,0.010703507408710289,0.014568190001282134,0.02804795781094297,0.03687137383705667,0.01039868159799573,0.014485116555340577,0.02976186103643108,0.003397843601013084,0.04550221400833023
2000,quadratic,27,150,1,,118.0798611670034,0.13,fixed,0.13,1.0,0.3,0.03175778162280325,0.042367317248646424,0.007654435002149018,0.007654873985032968,0.03039816094189225,0.04090644104688389,0.007528663350610865,0.007533690214772203,0.0681357382649278,0.040601031899616,0.1267950931374595
2000,quadratic,28,151,1,,118.021096667042,0.13,fixed,0.13,1.0,0.3,0.03299160139342612,0.04222737746758057,0.020189100560548345,0.020266822394259556,0.03153978854823415,0.04107563594435467,0.019350771611060802,0.019369188296562086,0.06189770450231502,0.0004629129300600665,0.09121629154565612
2000,quadratic,29,152,1,,118.85154187504668,0.13,fixed,0.13,1.0,0.3,0.03056757008452155,0.041103671786053,0.018770000125150288,0.02526506735063958,0.0287504361571527,0.03933415331497966,0.018605034039464563,0.02559308222542072,0.04217747280118367,0.0034518408527423605,0.06109509720084564
2000,quadratic,0,123,1,,125.90639841696247,0.13,fixed,0.13,1.0,0.6,0.029343002493496133,0.03544625913276058,0.01877284523827205,0.025400604326963776,0.025855555818581698,0.03268090383248562,0.01852564062271589,0.024838199095810573,0.0405133120180694,0.012785691863749005,0.07718949966160506
2000,quadratic,1,124,1,,126.27347725001164,0.13,fixed,0.13,1.0,0.6,0.028891380588771515,0.03929761646292143,0.018923790998029766,0.020219698161434985,0.023701328704908306,0.03170833934709934,0.01916300796121173,0.02117100204021137,0.006863911401707945,0.0023626794321265354,0.013334694281801816
2000,quadratic,2,125,1,,130.10655891604256,0.13,fixed,0.13,1.0,0.6,0.03604264391980122,0.04948980462830381,0.026330371441716238,0.026330390173083626,0.029409410279099588,0.038698566712943035,0.02668344454195415,0.02674134289396653,0.06301440359361965,0.0406845533577781,0.13954283496868777
2000,quadratic,3,126,1,,132.49543779203668,0.13,fixed,0.13,1.0,0.6,0.030018641562194564,0.03727815910242093,0.012804221971076668,0.01596201306095474,0.026823597309991724,0.032602401661327295,0.013754470467514768,0.016202937156643085,0.053893598577307245,0.03090781999657588,0.11572726806044792
2000,quadratic,4,127,1,,134.54060391604435,0.13,fixed,0.13,1.0,0.6,0.029867682345665367,0.040002380833950274,0.028152087078389787,0.032549327408670385,0.026673668899877472,0.03610947883711666,0.02775883586210126,0.0319711718091789,0.09473385176864368,0.05361732461177782,0.20039501166269508
